Path	Segment	Id	RR
./corpus_rs3/corpus/12.rs3	 Меркурий повернёт с попятного движения на прямое.	73	cause-effect
./corpus_rs3/corpus/12.rs3	 Растущая Луна тоже добавит немного попутного ветра.	75	joint
./corpus_rs3/corpus/12.rs3	 Вы наверняка заметите, что дела пойдут быстрее,	76	joint
./corpus_rs3/corpus/12.rs3	 а трудные проблемы будут разрешаться легче,	77	comparison
./corpus_rs3/corpus/12.rs3	 чем вы ожидали.	78	comparison
./corpus_rs3/corpus/12.rs3	 На этой неделе пора окончательно прекращать что-то дорабатывать,	79	joint
./corpus_rs3/corpus/12.rs3	 исправлять	80	joint
./corpus_rs3/corpus/12.rs3	 и улучшать	81	joint
./corpus_rs3/corpus/12.rs3	 — время идти вперёд.	82	cause-effect
./corpus_rs3/corpus/16.rs3	 ##### При сохранении текущих тенденций в развитии и распространении интернета	1	condition
./corpus_rs3/corpus/16.rs3	 При этом к наиболее активной части ( суточной аудитории ) можно будет отнести больше половины россиянин — 56 % , или примерно 63 млн человек.	3	elaboration
./corpus_rs3/corpus/16.rs3	 К такому выводу пришли аналитики проекта «Мир интернета» фонда «Общественное мнение».	4	attribution
./corpus_rs3/corpus/16.rs3	 ##### Регулярные замеры, проводимые ФОМом,	5	evidence
./corpus_rs3/corpus/16.rs3	 По данным последнего исследования «Интернет в России»,	7	attribution
./corpus_rs3/corpus/16.rs3	 — выходят в Сеть хотя бы раз в сутки.	10	elaboration
./corpus_rs3/corpus/16.rs3	 Общая численность активной интернет-аудитории к концу 2010 года достигла 36 млн человек.	11	joint
./corpus_rs3/corpus/16.rs3	 ##### Среднеквартальный рост интернет-аудиторий за 2010 год в целом по стране для месячной , недельной и суточной аудиторий составил соответственно 4,5 и 8%.	12	joint
./corpus_rs3/corpus/16.rs3	 Очевидно, что темпы роста аудитории интернет-пользователей будут снижаться,	13	joint
./corpus_rs3/corpus/16.rs3	 — прирост, который в последнее время фиксируется в Москве и Санкт-Петербурге.	15	elaboration
./corpus_rs3/corpus/16.rs3	 (замеры ведутся с 2002 года)	17	elaboration
./corpus_rs3/corpus/16.rs3	 позволил построить прогноз проникновения интернета на период 2011—2014 годов для России, Москвы и Санкт-Петербурга.	18	same-unit
./corpus_rs3/corpus/16.rs3	 ##### По данным на зиму 2010/2011 года,	19	attribution
./corpus_rs3/corpus/16.rs3	 в Москве к интернет-пользователям можно отнести две трети жителей (65%)	20	comparison
./corpus_rs3/corpus/16.rs3	 в Санкт-Петербурге — несколько больше , чем две трети (70%).	21	comparison
./corpus_rs3/corpus/16.rs3	 ( месячная аудитория составит 78%).	23	elaboration
./corpus_rs3/corpus/16.rs3	 При сохранении текущих трендов развития	24	condition
./corpus_rs3/corpus/16.rs3	 : месячная интернет-аудитория составит примерно 89%.	26	elaboration
./corpus_rs3/corpus/16.rs3	 По данным исследования «Интернет в России»,	28	attribution
