Path	Segment	Id	Parent	RR
./corpus_rs3/corpus/6.rs3	 практически выбив оттуда албанских боевиков.	90	89	elaboration
./corpus_rs3/corpus/6.rs3	 Надо было либо свертывать операцию,	91	202	span
./corpus_rs3/corpus/6.rs3	 не добившись поставленных задач,	92	91	elaboration
./corpus_rs3/corpus/6.rs3	 либо начинать наземное вторжение.	93	203	joint
./corpus_rs3/corpus/6.rs3	 Первый вариант, видимо, привел бы к отставке всех правительств стран альянса.	94	207	joint
./corpus_rs3/corpus/6.rs3	 Второй означал бы бойню.	95	207	joint
./corpus_rs3/corpus/6.rs3	 Как уже было сказано,	96	97	attribution
./corpus_rs3/corpus/6.rs3	 югославская армия почти не пострадала от воздушных атак,	97	205	span
./corpus_rs3/corpus/6.rs3	 горно-лесистая местность очень способствовала бы успешной обороне.	98	97	elaboration
./corpus_rs3/corpus/6.rs3	 Именно в этот момент Милошевич капитулировал.	99	206	joint
./corpus_rs3/corpus/6.rs3	 ##### С военной точки зрения капитуляцию в такой ситуации нельзя назвать иначе как преступлением.	100	213	joint
./corpus_rs3/corpus/6.rs3	 Либо надо было сдаваться сразу,	101	210	span
./corpus_rs3/corpus/6.rs3	 в марте, когда страна еще не была разрушена,	102	101	elaboration
./corpus_rs3/corpus/6.rs3	 либо стоять до конца.	103	209	joint
./corpus_rs3/corpus/6.rs3	 Но Милошевич сначала загнал противника в тупик,	104	212	sequence
./corpus_rs3/corpus/6.rs3	 а затем сам же его оттуда вывел, попутно дав ему окончательно разрушить Сербию.	105	212	sequence
./corpus_rs3/corpus/6.rs3	 ##### Через две недели после окончания югославской кампании итальянский адмирал Гвидо Вентурони честно сказал,	106	216	attribution
./corpus_rs3/corpus/6.rs3	 что в начале июня НАТО было уже на пределе своих возможностей,	107	215	joint
./corpus_rs3/corpus/6.rs3	 а европейцы без США вообще не способны проводить самостоятельные операции.	108	215	joint
